date,open,high,low,close,volume
2024-09-05,1007.9,1057.8,1000.2,1039.3,590653
2024-09-06,1050.6,1054.7,1019.0,1023.8,810575
2024-09-09,1009.9,1029.2,985.5,1019.3,795252
2024-09-10,1018.4,1030.5,1005.1,1028.0,665708
2024-09-11,1017.6,1047.0,1014.6,1025.9,838381
2024-09-12,1032.6,1046.1,1000.8,1020.4,613273
2024-09-13,1004.8,1064.9,1002.7,1050.3,608619
2024-09-16,1048.3,1050.4,1028.2,1029.8,1100419
2024-09-17,1029.1,1033.6,999.2,1012.5,794265
2024-09-18,1010.0,1022.4,1007.3,1011.4,1092393
2024-09-19,1008.7,1031.2,1007.8,1025.5,757553
2024-09-20,1011.0,1052.5,1009.6,1042.7,602529
2024-09-23,1031.2,1044.5,998.7,1012.6,494583
2024-09-24,1017.5,1022.1,1008.5,1018.4,707422
2024-09-25,1016.0,1016.7,1007.8,1013.4,806700
2024-09-26,1018.2,1029.8,1012.4,1014.7,720471
2024-09-27,1019.3,1023.3,990.7,996.8,884041
2024-09-30,990.1,998.8,972.1,983.9,1028329
2024-10-01,995.5,1004.1,966.9,988.3,682159
2024-10-02,1003.1,1010.8,936.7,973.6,1048026
2024-10-03,977.5,984.7,969.4,983.5,542090
2024-10-04,977.1,995.3,971.8,994.0,737778
2024-10-07,992.7,998.8,977.2,993.9,1063278
2024-10-08,993.2,1022.1,992.6,1003.9,801782
2024-10-09,999.6,1005.2,997.4,1000.6,503958
2024-10-10,997.8,1003.3,978.9,981.4,598103
2024-10-11,994.3,1018.9,990.8,992.3,540957
2024-10-14,999.0,1052.7,994.6,1034.2,689169
2024-10-15,1036.1,1049.8,1007.4,1013.7,488477
2024-10-16,1000.3,1009.3,989.5,1004.3,953173
2024-10-17,1007.0,1013.6,984.7,995.8,489867
2024-10-18,987.7,1028.5,967.4,1022.3,882807
2024-10-21,1027.9,1059.5,1002.3,1003.1,995085
2024-10-22,1019.0,1019.6,983.6,1002.3,1001370
2024-10-23,1010.9,1023.2,960.7,971.8,971052
2024-10-24,964.7,975.4,960.7,974.7,698699
2024-10-25,974.9,984.2,961.7,973.5,879372
2024-10-28,990.2,995.1,971.2,979.5,902247
2024-10-29,975.8,1010.3,932.8,961.0,891049
2024-10-30,949.9,955.7,949.6,953.5,873853
2024-10-31,948.2,956.5,946.3,953.8,605085
2024-11-01,956.0,956.1,927.2,949.5,832036
2024-11-04,948.6,979.0,892.9,906.1,888328
2024-11-05,903.7,923.2,894.2,909.6,508872
2024-11-06,908.0,925.5,906.9,919.6,797133
2024-11-07,918.1,927.8,912.9,916.4,817125
2024-11-08,912.7,915.9,890.8,904.7,838812
2024-11-11,914.8,915.3,898.9,900.5,636814
2024-11-12,901.5,911.0,891.8,910.8,1054426
2024-11-13,908.6,935.5,907.0,911.9,527042
2024-11-14,908.0,954.2,904.3,927.5,635973
2024-11-15,925.2,927.1,879.2,889.8,1106445
2024-11-18,881.9,910.0,873.0,899.8,771640
2024-11-19,901.9,907.5,901.0,902.5,763433
2024-11-20,896.3,897.3,882.1,894.9,748500
2024-11-21,887.1,923.5,886.7,899.5,949942
2024-11-22,902.7,916.0,890.6,901.3,879984
2024-11-25,905.2,910.3,882.8,894.2,858672
2024-11-26,886.2,888.9,870.7,877.4,1107021
2024-11-27,870.8,909.9,870.0,906.5,653401
2024-11-28,910.6,920.5,880.2,887.3,526395
2024-11-29,892.3,922.2,888.0,909.0,718837
2024-12-02,909.6,918.7,885.7,899.1,1016674
2024-12-03,900.5,912.5,887.9,907.5,972000
2024-12-04,914.2,915.1,894.7,912.7,716127
2024-12-05,896.4,902.0,875.0,885.7,957507
2024-12-06,882.5,904.7,879.3,901.7,1040114
2024-12-09,902.9,919.2,898.5,908.8,918609
2024-12-10,919.6,925.7,898.3,901.4,903742
2024-12-11,904.1,917.0,889.3,914.6,661065
2024-12-12,919.5,926.9,910.1,925.5,555124
2024-12-13,917.1,941.8,905.6,921.2,1064560
2024-12-16,925.7,928.7,886.8,894.7,735738
2024-12-17,889.3,927.3,880.2,927.2,713961
2024-12-18,932.3,937.4,913.3,917.5,840835
2024-12-19,909.6,931.3,898.8,924.7,593019
2024-12-20,911.0,928.3,908.9,927.8,810010
2024-12-23,925.5,939.6,905.3,908.2,994764
2024-12-24,911.5,929.3,907.5,928.3,532270
2024-12-25,914.1,938.9,907.0,926.7,572081
2024-12-26,917.0,927.4,910.0,927.2,969825
2024-12-27,925.7,932.8,894.9,900.3,1099693
2024-12-30,893.6,908.6,889.0,892.6,933210
2024-12-31,889.2,914.7,876.6,908.0,1026242
2025-01-01,896.4,938.9,880.7,919.8,889774
2025-01-02,918.3,921.6,885.7,895.3,749092
2025-01-03,903.7,922.0,903.1,912.5,587299
2025-01-06,919.1,926.0,893.2,918.6,517892
2025-01-07,921.6,931.9,903.1,916.8,594837
2025-01-08,919.6,954.0,908.7,934.9,503279
2025-01-09,937.6,946.0,930.4,944.5,939035
2025-01-10,941.8,945.0,928.2,935.7,590408
2025-01-13,929.9,955.4,924.3,937.6,786874
2025-01-14,951.7,959.7,931.7,936.5,830303
2025-01-15,934.4,957.0,931.3,956.4,1086412
2025-01-16,949.9,975.3,947.8,963.0,655712
2025-01-17,962.4,989.7,960.8,989.6,782493
2025-01-20,998.8,1002.1,955.0,968.9,580665
2025-01-21,974.0,979.9,952.8,978.6,810320
2025-01-22,961.7,963.1,931.1,943.6,576418
2025-01-23,943.3,953.5,925.5,945.0,1006136
2025-01-24,947.7,958.9,943.1,957.9,787265
2025-01-27,961.3,978.8,906.9,917.0,674300
2025-01-28,910.3,926.1,908.2,922.4,1008848
2025-01-29,930.4,936.2,928.0,928.9,1012485
2025-01-30,934.3,941.9,920.8,924.7,779024
2025-01-31,918.6,924.3,914.3,922.5,732311
2025-02-03,926.6,933.6,869.4,881.6,487902
2025-02-04,888.6,889.5,852.9,864.9,773176
2025-02-05,866.1,916.1,860.1,914.0,874282
2025-02-06,920.2,928.3,909.1,911.2,695929
2025-02-07,917.3,917.6,887.0,893.4,948123
2025-02-10,907.0,921.5,870.2,876.1,692261
2025-02-11,873.6,883.1,870.4,880.4,913725
2025-02-12,876.6,893.8,866.2,879.0,859353
2025-02-13,881.4,892.4,877.3,889.7,740378
2025-02-14,896.1,933.9,890.9,923.2,894238
2025-02-17,910.9,934.5,905.1,927.7,743769
2025-02-18,928.3,954.7,901.3,945.7,985389
2025-02-19,937.8,946.8,933.4,934.5,699031
2025-02-20,931.9,940.5,922.7,931.0,984674
2025-02-21,922.8,952.2,908.6,942.7,1057917
2025-02-24,940.8,946.4,928.8,928.8,936589
2025-02-25,928.2,954.3,909.6,950.1,606210
2025-02-26,946.9,975.4,942.8,974.0,636543
2025-02-27,968.9,980.4,930.4,951.2,711167
2025-02-28,952.0,957.5,942.9,943.9,1058596
2025-03-03,941.5,948.9,921.2,924.1,1061971
2025-03-04,923.5,960.2,920.4,955.9,1007777
2025-03-05,970.2,971.0,935.0,948.4,1011683
2025-03-06,956.3,960.4,955.1,958.1,595243
2025-03-07,956.7,1005.1,949.3,1000.0,909590
2025-03-10,993.0,1016.3,982.4,1000.0,490463
2025-03-11,1007.6,1014.3,999.2,1007.6,844491
2025-03-12,1015.4,1020.2,1001.2,1019.0,692542
2025-03-13,1017.4,1020.4,1011.7,1017.1,1093971
2025-03-14,1012.3,1025.3,993.8,1001.8,921157
2025-03-17,989.7,1039.5,986.7,1004.6,1016474
2025-03-18,998.7,1030.3,993.1,1017.3,1059358
2025-03-19,1015.8,1037.5,986.9,996.5,685241
2025-03-20,1000.4,1039.5,990.1,1025.0,862413
2025-03-21,1018.7,1030.0,1016.4,1026.5,559644
2025-03-24,1029.4,1032.3,1005.1,1007.2,924738
2025-03-25,1006.3,1010.1,985.2,995.3,630957
2025-03-26,1001.9,1048.6,998.5,1032.4,1034554
2025-03-27,1038.8,1042.1,986.5,1004.2,842754
2025-03-28,1002.3,1013.7,996.9,1012.3,824057
2025-03-31,1012.2,1014.5,1003.0,1014.2,687849
2025-04-01,1020.1,1055.9,1009.9,1051.3,708158
2025-04-02,1050.1,1073.9,1043.0,1047.7,677022
2025-04-03,1047.8,1060.5,1003.3,1005.1,612165
2025-04-04,1020.8,1026.6,990.6,994.9,1016267
2025-04-07,1001.3,1011.8,964.6,983.8,1117058
2025-04-08,993.4,1001.3,971.9,992.6,512001
2025-04-09,999.7,1025.5,978.3,1016.4,1036535
2025-04-10,1012.6,1024.1,988.3,1015.5,764899
2025-04-11,1018.0,1034.4,1001.8,1028.2,605737
2025-04-14,1033.2,1045.4,1016.2,1035.3,718410
2025-04-15,1022.1,1028.8,1012.1,1016.3,672597
2025-04-16,1011.5,1044.6,996.1,1041.9,537589
2025-04-17,1041.1,1077.3,1038.6,1063.4,509018
2025-04-18,1059.7,1059.8,1031.6,1052.1,535785
2025-04-21,1064.5,1064.7,1037.3,1046.5,830787
2025-04-22,1061.3,1066.4,1061.0,1063.5,775444
2025-04-23,1055.9,1077.1,1050.1,1064.9,595132
2025-04-24,1061.1,1071.8,1027.7,1040.4,981117
2025-04-25,1039.5,1049.1,1005.8,1019.6,813133
2025-04-28,1018.3,1033.0,1011.8,1031.8,869170
2025-04-29,1039.8,1042.6,1015.5,1035.0,986324
2025-04-30,1043.6,1046.2,1023.7,1038.2,799335
2025-05-01,1040.4,1067.4,1026.1,1064.1,1038643
2025-05-02,1068.1,1083.7,1066.6,1070.2,758167
2025-05-05,1072.4,1073.7,1053.3,1057.5,1060675
2025-05-06,1053.5,1055.7,1029.3,1037.3,573588
2025-05-07,1039.3,1045.5,1022.2,1036.6,816292
2025-05-08,1046.5,1064.3,1024.7,1035.6,589823
2025-05-09,1040.0,1047.7,1017.0,1036.6,983491
2025-05-12,1039.5,1061.0,1033.6,1055.8,1101143
2025-05-13,1058.1,1080.8,1024.7,1078.4,572529
2025-05-14,1082.0,1090.4,1046.9,1049.0,1049655
2025-05-15,1054.9,1065.8,1043.4,1062.2,528951
2025-05-16,1067.7,1127.5,1049.0,1125.9,627119
2025-05-19,1136.1,1136.9,1113.3,1126.8,1076769
2025-05-20,1132.4,1149.1,1114.3,1116.2,505391
2025-05-21,1122.9,1133.2,1089.9,1093.8,924597
2025-05-22,1085.9,1122.7,1077.3,1112.5,731476
2025-05-23,1106.0,1126.5,1097.8,1124.8,702343
2025-05-26,1134.2,1140.9,1127.1,1136.6,617250
2025-05-27,1138.1,1174.8,1108.4,1120.9,914685
2025-05-28,1116.8,1134.8,1113.6,1131.2,922467
2025-05-29,1136.2,1143.9,1121.2,1122.1,647895
2025-05-30,1133.5,1135.6,1078.6,1087.7,711102
2025-06-02,1102.8,1128.4,1087.2,1115.3,943010
2025-06-03,1114.4,1125.4,1103.8,1120.2,533227
2025-06-04,1115.4,1136.8,1100.9,1134.9,515140
2025-06-05,1138.6,1145.4,1122.7,1124.5,861050
2025-06-06,1125.9,1156.9,1118.9,1143.1,567044
2025-06-09,1137.0,1143.1,1119.0,1140.3,574202
2025-06-10,1146.7,1149.6,1134.2,1146.4,727364
2025-06-11,1142.0,1160.8,1131.1,1157.8,618083
2025-06-12,1158.2,1174.9,1146.4,1163.8,997611
2025-06-13,1162.7,1196.4,1138.0,1182.7,618371
2025-06-16,1171.0,1197.0,1163.9,1172.5,630144
2025-06-17,1169.8,1181.1,1162.3,1167.8,518468
2025-06-18,1172.9,1183.1,1155.2,1155.4,581500
2025-06-19,1160.9,1170.1,1121.9,1137.6,633477
2025-06-20,1141.7,1161.0,1138.4,1154.7,852888
2025-06-23,1144.6,1149.1,1142.1,1148.3,730477
2025-06-24,1150.5,1154.0,1142.5,1144.9,797156
2025-06-25,1140.1,1144.4,1118.2,1126.5,495056
2025-06-26,1140.5,1149.3,1099.7,1103.4,907556
2025-06-27,1111.7,1136.0,1091.9,1113.6,712080
2025-06-30,1104.8,1107.0,1056.4,1072.5,877320
2025-07-01,1076.8,1080.4,1035.8,1057.0,1043024
2025-07-02,1068.3,1074.3,1026.2,1027.6,804529
2025-07-03,1034.1,1040.4,1021.7,1022.7,603170
2025-07-04,1033.7,1033.7,1027.3,1027.7,828039
2025-07-07,1031.1,1047.2,1017.7,1018.3,830804
2025-07-08,1011.7,1025.7,978.0,1002.9,693452
2025-07-09,1015.3,1022.1,967.2,982.8,925047
2025-07-10,966.0,969.1,960.5,966.3,877832
2025-07-11,966.9,972.7,939.1,945.2,959338
2025-07-14,944.2,944.2,925.3,934.2,593782
2025-07-15,933.9,937.4,925.3,926.7,545425
2025-07-16,923.6,942.1,918.5,925.7,787647
2025-07-17,937.1,946.6,934.6,944.3,642493
2025-07-18,943.8,956.4,905.4,915.3,641162
2025-07-21,909.5,921.7,895.2,913.3,1019335
2025-07-22,905.8,938.3,898.5,924.6,878714
2025-07-23,914.1,947.3,907.3,940.4,908390
2025-07-24,944.7,958.1,941.7,942.9,1082242
2025-07-25,942.2,957.1,932.4,953.0,884137
2025-07-28,962.7,966.0,922.2,922.5,936489
2025-07-29,923.8,930.9,908.0,927.3,1115920
2025-07-30,931.3,951.9,929.3,939.3,789148
2025-07-31,943.5,949.6,912.1,930.4,661589
2025-08-01,936.2,939.0,885.9,913.5,729182
2025-08-04,905.8,909.3,900.5,907.6,592053
2025-08-05,917.1,938.6,905.6,938.5,557036
2025-08-06,939.7,944.9,936.0,938.3,880186
2025-08-07,943.1,952.7,936.6,937.7,646134
2025-08-08,938.4,951.6,933.0,944.7,530188
2025-08-11,951.8,960.9,951.7,954.0,1035040
2025-08-12,954.7,958.3,928.0,937.6,516892
2025-08-13,934.5,940.3,909.8,915.3,1080883
2025-08-14,899.4,969.7,893.0,951.4,943978
2025-08-15,952.9,957.0,948.3,954.5,527780
2025-08-18,963.4,968.0,926.2,937.5,486702
2025-08-19,954.1,966.7,948.5,949.3,998472
2025-08-20,938.6,972.9,927.8,957.9,1009702
2025-08-21,937.9,985.3,923.2,964.7,737449
2025-08-22,959.6,964.2,958.4,962.3,849159
2025-08-25,969.1,979.5,954.8,966.0,998884
2025-08-26,973.5,978.6,944.3,950.9,1059294
2025-08-27,953.6,962.3,934.3,948.8,615256
2025-08-28,940.3,951.9,934.5,949.1,547726
2025-08-29,954.1,961.6,953.5,960.3,801645
2025-09-01,963.7,988.7,943.2,949.0,610999
2025-09-02,944.9,961.4,940.0,961.2,1112000
2025-09-03,968.8,970.8,912.3,922.3,931869
2025-09-04,927.1,940.1,905.3,929.3,686224
2025-09-05,935.1,942.7,934.7,936.9,886224
2025-09-08,943.7,947.0,907.3,920.7,1048083
2025-09-09,913.4,949.4,913.0,936.3,553048
2025-09-10,927.5,965.6,923.2,951.0,748396
2025-09-11,954.3,965.1,935.1,943.0,809748
2025-09-12,944.9,980.8,940.4,967.6,860525
2025-09-15,965.9,1010.5,959.5,977.9,952315
2025-09-16,988.5,999.3,967.4,968.1,1035183
2025-09-17,983.2,1014.3,982.8,1006.4,1017738
2025-09-18,992.6,1001.8,965.8,982.5,807425
2025-09-19,982.4,1001.8,970.2,990.2,640454
2025-09-22,982.9,1019.4,978.0,998.4,605433
2025-09-23,1008.5,1020.9,988.8,994.9,983762
2025-09-24,995.2,1001.7,963.0,982.9,973313
2025-09-25,978.2,980.0,941.9,947.6,714144
2025-09-26,948.7,964.2,931.8,952.6,1013681
2025-09-29,955.5,977.3,942.6,961.8,874915
2025-09-30,960.3,975.6,959.7,968.5,882694
2025-10-01,960.7,995.1,946.1,989.9,755691
2025-10-02,990.5,1013.4,976.7,1007.3,658260
2025-10-03,1000.6,1003.0,981.3,986.3,924003
2025-10-06,987.1,1006.0,961.7,978.5,870414
2025-10-07,982.1,998.4,972.0,972.5,951203
2025-10-08,977.1,982.1,960.9,964.1,883986
2025-10-09,970.0,979.7,930.7,936.7,804151
2025-10-10,934.5,954.6,927.4,952.5,850731
2025-10-13,966.1,970.7,926.6,946.2,913076
2025-10-14,950.6,963.5,898.8,909.3,864808
2025-10-15,910.1,917.0,901.0,904.8,762175
2025-10-16,903.3,924.0,889.6,919.0,636619
2025-10-17,920.9,926.9,908.1,912.7,749212
2025-10-20,922.9,930.8,886.9,897.3,829392
2025-10-21,905.4,934.5,900.5,926.4,719670
2025-10-22,916.6,935.3,899.1,923.4,1087784
2025-10-23,924.8,957.4,923.0,947.9,777498
2025-10-24,957.2,978.9,922.3,938.9,1104932
2025-10-27,938.6,964.2,925.7,957.1,928668
2025-10-28,957.0,974.9,954.6,964.7,899882
2025-10-29,985.3,987.9,966.6,976.4,571496
2025-10-30,983.5,989.1,951.8,954.9,895327
2025-10-31,947.0,947.4,917.4,935.9,947759
2025-11-03,932.5,940.2,932.1,938.5,1030199
2025-11-04,933.6,983.1,932.1,973.4,822966
2025-11-05,972.7,974.9,957.8,966.4,804683
2025-11-06,972.7,986.8,969.5,983.6,807808
2025-11-07,995.4,995.7,965.6,976.5,514751
2025-11-10,984.1,995.1,977.5,981.7,1024473
2025-11-11,990.1,1026.5,966.6,1010.3,815978
2025-11-12,1015.8,1034.3,969.9,990.7,744562
2025-11-13,991.0,1009.7,975.2,1002.3,936069
2025-11-14,1009.7,1021.1,1008.8,1015.9,672484
2025-11-17,1013.7,1044.9,1010.9,1042.9,746328
2025-11-18,1045.6,1076.6,1029.3,1057.1,690423
2025-11-19,1057.9,1078.8,1013.2,1030.8,843463
2025-11-20,1030.7,1038.1,986.4,992.0,953168
2025-11-21,998.8,1009.9,987.2,992.4,709426
2025-11-24,995.7,1015.2,969.8,976.0,519511
2025-11-25,974.4,980.5,951.1,955.5,543481
2025-11-26,959.8,967.2,945.6,946.3,959651
2025-11-27,946.4,968.6,930.6,945.3,484529
2025-11-28,935.7,944.8,900.5,910.5,716092
2025-12-01,919.0,926.3,900.0,904.5,798484
2025-12-02,903.4,907.5,877.2,878.6,641259
2025-12-03,889.8,906.8,867.7,876.2,737466
2025-12-04,885.5,909.1,858.2,872.0,1012183
2025-12-05,876.9,883.9,851.7,866.7,891053
2025-12-08,870.4,905.5,866.5,892.6,833337
2025-12-09,888.6,937.2,885.5,914.4,961749
2025-12-10,914.0,914.9,903.8,914.0,914972
2025-12-11,912.5,967.7,904.7,951.7,761932
2025-12-12,945.0,963.6,941.5,953.1,555506
2025-12-15,963.2,967.9,940.3,942.5,1013771
2025-12-16,935.1,938.9,929.7,933.0,678436
2025-12-17,930.5,961.1,927.2,954.8,745484
2025-12-18,951.8,966.8,909.8,924.0,782333
2025-12-19,925.4,953.5,915.0,942.6,1074029
2025-12-22,943.0,956.5,906.7,917.9,547343
2025-12-23,913.9,924.3,910.5,918.6,701611
2025-12-24,923.8,937.9,917.3,927.7,728675
2025-12-25,921.9,930.2,890.2,900.2,787504
2025-12-26,899.5,918.1,892.8,915.7,647208
2025-12-29,907.2,914.4,903.6,914.3,1007895
2025-12-30,921.6,934.1,891.2,896.7,838099
2025-12-31,894.5,944.0,891.5,932.8,628045
2026-01-01,929.7,941.0,911.5,934.2,502445
2026-01-02,925.9,937.0,923.1,928.5,576996
2026-01-05,925.0,958.4,920.8,956.8,981811
2026-01-06,961.3,975.2,957.2,960.3,557316
2026-01-07,951.2,982.7,937.4,963.7,921138
2026-01-08,976.5,978.2,928.7,936.9,1028872
2026-01-09,931.7,936.3,929.7,936.2,823813
2026-01-12,941.9,942.0,931.8,937.1,790316
2026-01-13,942.6,944.7,924.5,936.4,1039241
2026-01-14,947.7,964.2,936.6,955.5,828024
2026-01-15,947.0,967.0,927.7,954.6,976134
2026-01-16,956.9,965.9,951.7,955.5,983861
2026-01-19,963.0,974.5,946.5,958.7,1083923
2026-01-20,958.4,962.8,931.7,937.7,1087917
2026-01-21,947.9,972.0,944.6,969.7,1057107
2026-01-22,975.1,1012.4,953.5,989.0,677964
2026-01-23,987.2,996.8,983.8,994.7,498990
2026-01-26,985.9,994.2,931.4,950.0,982285
2026-01-27,949.6,956.1,943.3,944.4,817090
2026-01-28,950.8,955.9,918.6,933.5,747056
2026-01-29,933.7,946.5,926.9,927.9,1102426
2026-01-30,926.5,929.4,912.2,920.8,929334
2026-02-02,914.0,986.5,907.0,964.0,1029527
2026-02-03,963.4,982.4,962.5,968.4,918860
2026-02-04,962.2,966.2,949.7,951.4,812317
2026-02-05,951.0,972.8,937.6,956.9,1092583
2026-02-06,957.2,970.1,943.3,962.5,812650
2026-02-09,956.9,957.0,937.8,938.2,523461
2026-02-10,920.5,957.3,911.7,952.0,694747
2026-02-11,953.0,954.0,943.6,951.5,854807
2026-02-12,950.5,955.7,927.6,937.5,630007
2026-02-13,934.7,951.0,928.4,946.4,786558
2026-02-16,940.5,952.0,925.7,950.9,646556
2026-02-17,950.1,954.8,934.6,939.1,628618
2026-02-18,944.9,947.1,920.6,935.5,985802
2026-02-19,934.9,935.5,922.7,930.2,619416
2026-02-20,940.6,947.1,881.3,887.8,1063042
2026-02-23,887.5,916.1,874.7,904.8,980674
2026-02-24,914.6,920.5,885.4,890.8,859710
2026-02-25,883.5,891.7,882.1,891.0,799342
2026-02-26,892.6,897.2,885.1,887.9,611574
2026-02-27,876.6,926.5,873.0,918.3,1075668
2026-03-02,926.4,942.2,924.2,935.9,566846
2026-03-03,923.4,927.0,897.9,922.0,770400
2026-03-04,924.4,927.8,894.1,917.3,525858
2026-03-05,922.9,932.7,920.3,924.6,597018
2026-03-06,930.3,953.1,927.0,940.4,967856
2026-03-09,937.6,943.9,897.8,901.1,529083
2026-03-10,911.4,921.7,887.1,892.3,582612
2026-03-11,899.6,904.4,867.1,883.4,1102449
2026-03-12,885.6,891.6,855.0,863.6,602106
2026-03-13,857.7,921.4,855.3,905.0,736340
2026-03-16,906.3,922.9,892.1,915.4,615420
2026-03-17,916.0,931.7,904.9,928.1,897791
2026-03-18,929.1,937.6,918.2,919.0,506588
2026-03-19,928.2,935.9,910.4,918.7,879301
2026-03-20,924.3,934.1,904.8,913.5,746855
2026-03-23,911.7,922.5,878.4,897.0,629338
2026-03-24,892.0,931.6,888.2,927.2,805665
2026-03-25,926.7,949.9,912.6,942.2,630475
2026-03-26,940.2,948.0,932.1,934.8,542038
2026-03-27,929.0,941.0,924.8,930.0,1070441
2026-03-30,929.5,941.2,914.9,915.0,652209
2026-03-31,910.8,914.9,894.4,895.4,798401
2026-04-01,896.4,904.1,872.2,873.6,763350
2026-04-02,879.3,900.8,861.6,899.1,990688
2026-04-03,913.0,923.4,898.9,899.2,835310
2026-04-06,896.7,926.2,895.8,918.1,1018333
2026-04-07,918.0,920.2,897.7,904.1,1013855
2026-04-08,887.1,933.3,879.8,920.2,990353
2026-04-09,908.5,916.1,902.7,914.2,1001424
2026-04-10,918.9,920.7,910.3,911.3,807560
2026-04-13,921.0,937.8,882.8,896.5,1076800
2026-04-14,894.6,896.9,890.0,894.0,1108597
2026-04-15,890.0,910.6,876.4,904.8,965190
2026-04-16,903.9,940.0,892.8,928.6,517482
2026-04-17,920.1,953.7,900.4,949.1,844254
2026-04-20,945.7,983.5,945.2,973.2,706166
2026-04-21,973.8,986.9,966.5,984.7,898319
2026-04-22,973.9,999.6,973.0,990.3,654641
2026-04-23,999.8,1011.5,976.1,1001.5,691575
2026-04-24,994.4,1045.3,968.8,1038.4,876397
2026-04-27,1035.4,1075.8,1027.5,1071.1,814432
2026-04-28,1071.2,1080.5,1056.5,1067.3,782739
2026-04-29,1061.5,1073.0,1047.1,1068.2,634447
2026-04-30,1070.8,1081.0,1062.7,1066.2,817224
2026-05-01,1062.7,1103.9,1056.7,1093.6,630645
2026-05-04,1096.8,1105.9,1037.5,1045.9,918807
2026-05-05,1036.3,1066.0,1015.9,1049.1,1057633
2026-05-06,1058.5,1072.5,1050.1,1050.3,601198
2026-05-07,1047.7,1060.8,1036.1,1052.3,654446
2026-05-08,1040.3,1056.1,1023.0,1047.9,894544
2026-05-11,1039.9,1048.5,1037.7,1043.6,783903
2026-05-12,1039.2,1086.9,1037.7,1082.7,652430
2026-05-13,1074.8,1085.5,1066.0,1077.0,846832
2026-05-14,1069.1,1088.0,1055.0,1077.6,874027
2026-05-15,1081.2,1111.1,1078.3,1108.3,783145
2026-05-18,1108.6,1128.0,1100.1,1117.5,547591
2026-05-19,1112.9,1173.2,1111.6,1156.6,681982
2026-05-20,1156.1,1171.5,1147.8,1168.6,1034027
2026-05-21,1168.1,1189.3,1133.1,1148.5,644749
2026-05-22,1135.9,1169.6,1132.2,1158.3,759585
2026-05-25,1160.4,1169.6,1133.5,1142.4,674375
2026-05-26,1133.5,1172.3,1129.3,1147.1,770984
