date,open,high,low,close,volume
2025-04-09,1647.1,1666.0,1604.0,1612.4,365817
2025-04-10,1604.2,1637.7,1581.3,1626.2,439414
2025-04-11,1621.6,1650.6,1611.9,1647.8,608136
2025-04-14,1653.9,1672.6,1631.8,1648.7,698773
2025-04-15,1647.8,1703.2,1630.9,1692.4,492991
2025-04-16,1717.2,1718.1,1663.3,1665.5,360313
2025-04-17,1655.2,1728.2,1655.2,1714.7,492741
2025-04-18,1707.3,1728.7,1705.1,1720.7,361113
2025-04-21,1732.8,1751.7,1683.8,1685.5,331707
2025-04-22,1708.2,1716.4,1680.3,1680.4,395173
2025-04-23,1687.9,1690.1,1679.7,1686.1,534355
2025-04-24,1695.3,1721.4,1618.7,1653.0,656994
2025-04-25,1660.5,1719.6,1648.2,1701.5,591883
2025-04-28,1714.9,1747.1,1644.5,1665.3,412849
2025-04-29,1663.4,1664.6,1607.6,1632.2,677589
2025-04-30,1620.7,1637.1,1612.6,1627.1,692018
2025-05-01,1622.3,1651.3,1620.4,1634.9,665151
2025-05-02,1651.6,1661.2,1630.7,1641.2,551618
2025-05-05,1637.5,1641.7,1619.8,1631.5,308174
2025-05-06,1657.9,1667.8,1624.3,1629.1,545576
2025-05-07,1642.7,1643.0,1623.2,1641.9,572459
2025-05-08,1626.5,1643.5,1625.0,1631.9,317913
2025-05-09,1659.3,1675.8,1604.0,1612.6,538459
2025-05-12,1612.1,1616.3,1609.2,1610.0,496274
2025-05-13,1610.4,1637.1,1603.1,1621.4,393945
2025-05-14,1614.9,1632.9,1607.0,1626.2,442282
2025-05-15,1628.6,1634.2,1547.6,1572.6,581706
2025-05-16,1568.4,1580.1,1526.8,1557.3,465578
2025-05-19,1552.4,1563.9,1550.0,1558.1,413620
2025-05-20,1551.4,1559.3,1509.9,1512.1,323498
2025-05-21,1522.7,1544.5,1479.2,1497.4,644326
2025-05-22,1475.5,1479.9,1472.0,1477.2,436937
2025-05-23,1479.1,1509.3,1476.8,1492.8,611985
2025-05-26,1483.2,1518.4,1482.2,1512.9,392079
2025-05-27,1502.1,1577.6,1480.1,1563.2,609859
2025-05-28,1571.6,1607.3,1570.6,1579.8,616820
2025-05-29,1567.1,1598.5,1551.9,1594.6,302262
2025-05-30,1610.5,1619.5,1586.8,1590.3,639236
2025-06-02,1595.4,1603.0,1549.5,1563.2,692933
2025-06-03,1566.8,1586.0,1535.3,1549.4,317436
2025-06-04,1550.7,1591.9,1535.5,1569.3,319177
2025-06-05,1558.3,1566.2,1551.1,1564.5,483612
2025-06-06,1567.0,1591.8,1567.0,1567.4,579088
2025-06-09,1562.6,1568.8,1551.5,1567.5,521511
2025-06-10,1567.9,1592.0,1539.3,1554.2,564043
2025-06-11,1554.5,1557.2,1537.4,1540.2,640023
2025-06-12,1534.7,1577.4,1506.7,1576.3,696823
2025-06-13,1580.6,1613.9,1564.9,1606.8,345087
2025-06-16,1593.7,1601.4,1568.4,1582.0,513861
2025-06-17,1599.0,1632.9,1582.1,1625.0,573681
2025-06-18,1622.0,1645.6,1612.7,1638.6,418241
2025-06-19,1628.7,1663.8,1612.6,1656.9,478126
2025-06-20,1646.1,1711.1,1636.8,1710.7,649219
2025-06-23,1703.9,1740.8,1687.5,1734.1,567307
2025-06-24,1730.0,1741.7,1723.7,1734.1,461602
2025-06-25,1766.4,1777.2,1744.0,1745.3,356400
2025-06-26,1745.6,1758.9,1737.6,1757.8,622686
2025-06-27,1745.3,1776.3,1739.9,1766.7,607739
2025-06-30,1753.3,1772.6,1752.6,1758.7,362812
2025-07-01,1781.1,1803.9,1702.5,1713.5,341824
2025-07-02,1705.1,1748.7,1700.3,1740.1,308595
2025-07-03,1743.7,1749.1,1678.8,1714.8,524278
2025-07-04,1713.2,1738.1,1701.1,1722.4,689102
2025-07-07,1713.4,1746.0,1702.2,1742.1,382746
2025-07-08,1731.0,1799.4,1709.3,1761.1,362771
2025-07-09,1763.9,1823.5,1753.3,1789.1,553500
2025-07-10,1804.5,1858.4,1801.9,1813.3,401661
2025-07-11,1819.8,1834.1,1799.8,1823.7,461745
2025-07-14,1823.9,1826.3,1771.1,1789.2,314351
2025-07-15,1792.1,1824.8,1762.7,1802.8,490139
2025-07-16,1806.5,1811.5,1782.3,1783.8,397566
2025-07-17,1800.2,1807.3,1749.8,1765.3,634207
2025-07-18,1785.1,1793.7,1748.1,1755.0,661379
2025-07-21,1753.2,1788.6,1733.2,1780.0,420405
2025-07-22,1784.7,1800.2,1759.9,1776.2,388953
2025-07-23,1772.3,1801.2,1761.9,1784.5,545103
2025-07-24,1784.5,1784.8,1749.9,1781.3,682446
2025-07-25,1806.5,1811.5,1733.8,1762.3,373312
2025-07-28,1779.1,1798.8,1746.5,1762.6,506641
2025-07-29,1778.9,1789.8,1725.0,1731.5,408986
2025-07-30,1728.0,1739.5,1703.4,1714.6,633312
2025-07-31,1712.0,1719.0,1643.0,1688.0,377398
2025-08-01,1680.4,1697.0,1654.5,1657.0,380917
2025-08-04,1660.2,1663.1,1605.3,1626.0,312074
2025-08-05,1626.2,1676.6,1598.5,1654.5,461356
2025-08-06,1645.7,1664.9,1620.3,1640.6,482422
2025-08-07,1636.6,1690.5,1636.6,1666.4,438011
2025-08-08,1658.1,1664.7,1600.2,1603.9,524147
2025-08-11,1596.0,1618.3,1569.9,1572.2,571423
2025-08-12,1575.2,1587.2,1564.2,1586.1,366453
2025-08-13,1577.4,1606.0,1565.7,1584.5,428702
2025-08-14,1555.9,1571.1,1554.3,1568.3,528306
2025-08-15,1557.7,1592.5,1555.9,1586.9,412076
2025-08-18,1578.0,1592.5,1546.4,1555.4,417125
2025-08-19,1543.0,1555.1,1532.6,1552.3,316815
2025-08-20,1548.5,1572.8,1527.5,1572.4,325587
2025-08-21,1570.9,1579.5,1558.3,1575.4,686209
2025-08-22,1573.8,1597.7,1556.6,1556.8,301700
2025-08-25,1554.9,1601.9,1541.3,1578.0,633500
2025-08-26,1573.7,1581.6,1552.0,1569.1,517925
2025-08-27,1564.1,1569.9,1527.1,1562.6,336895
2025-08-28,1571.2,1590.3,1544.0,1554.2,315447
2025-08-29,1556.8,1608.9,1531.8,1572.5,537965
2025-09-01,1580.6,1627.6,1574.9,1620.4,598304
2025-09-02,1621.4,1675.4,1606.0,1635.3,486356
2025-09-03,1630.0,1676.4,1619.1,1658.1,312135
2025-09-04,1663.3,1693.9,1653.2,1655.1,347524
2025-09-05,1652.1,1657.5,1584.4,1608.7,663610
2025-09-08,1609.4,1613.9,1580.8,1583.7,437911
2025-09-09,1584.3,1591.5,1507.0,1528.4,381692
2025-09-10,1523.5,1561.6,1503.1,1542.4,626180
2025-09-11,1543.4,1556.6,1515.6,1526.0,646487
2025-09-12,1530.8,1550.1,1506.5,1520.1,344992
2025-09-15,1525.4,1538.1,1497.5,1515.1,628133
2025-09-16,1510.4,1559.9,1491.7,1556.8,321800
2025-09-17,1567.0,1579.0,1549.0,1554.8,468382
2025-09-18,1557.6,1578.0,1523.6,1529.0,609206
2025-09-19,1538.1,1562.1,1482.9,1487.2,546508
2025-09-22,1490.7,1535.7,1489.6,1513.1,482223
2025-09-23,1528.8,1538.5,1491.6,1505.9,622154
2025-09-24,1500.9,1511.9,1476.5,1493.4,617711
2025-09-25,1508.7,1532.4,1435.6,1466.4,334205
2025-09-26,1472.2,1494.2,1422.0,1444.5,606577
2025-09-29,1438.6,1471.2,1435.9,1457.6,365728
2025-09-30,1444.1,1515.3,1443.9,1501.6,567560
2025-10-01,1494.3,1511.3,1486.8,1496.1,433341
2025-10-02,1490.4,1504.4,1481.9,1483.0,385150
2025-10-03,1480.2,1501.8,1468.8,1496.2,680455
2025-10-06,1482.0,1482.6,1455.0,1464.8,678904
2025-10-07,1472.7,1547.2,1456.0,1514.9,521860
2025-10-08,1509.8,1518.1,1491.8,1498.2,339204
2025-10-09,1502.2,1503.2,1489.0,1489.7,516479
2025-10-10,1498.9,1506.6,1491.1,1503.9,431689
2025-10-13,1480.3,1508.1,1464.1,1492.5,454323
2025-10-14,1488.6,1503.5,1477.4,1488.0,551653
2025-10-15,1476.1,1493.2,1464.4,1490.4,611227
2025-10-16,1492.8,1506.8,1453.8,1477.0,625758
2025-10-17,1466.1,1474.7,1437.2,1444.6,569498
2025-10-20,1446.1,1493.2,1435.6,1461.5,524259
2025-10-21,1450.0,1485.8,1433.7,1480.8,661069
2025-10-22,1469.7,1471.6,1444.3,1458.2,426534
2025-10-23,1472.0,1483.1,1425.1,1463.2,359166
2025-10-24,1472.1,1485.8,1451.1,1471.3,500218
2025-10-27,1468.6,1472.9,1438.9,1455.3,372456
2025-10-28,1453.8,1480.7,1416.1,1419.9,574994
2025-10-29,1417.1,1489.3,1415.5,1461.6,593134
2025-10-30,1449.7,1468.1,1410.0,1459.6,443473
2025-10-31,1448.7,1480.5,1441.3,1478.9,397770
2025-11-03,1472.2,1510.7,1460.3,1501.2,357364
2025-11-04,1508.5,1553.2,1491.8,1520.8,560197
2025-11-05,1529.3,1549.1,1519.2,1543.2,625807
2025-11-06,1543.7,1556.0,1529.6,1541.2,322709
2025-11-07,1537.8,1559.2,1530.6,1545.4,342607
2025-11-10,1552.5,1557.0,1546.2,1552.8,698541
2025-11-11,1553.3,1560.2,1539.8,1545.8,557951
2025-11-12,1541.3,1552.2,1484.9,1511.1,521791
2025-11-13,1514.5,1525.7,1506.6,1518.4,667548
2025-11-14,1515.8,1531.6,1508.9,1515.3,445917
2025-11-17,1507.5,1508.0,1485.6,1496.2,632137
2025-11-18,1497.2,1526.0,1492.8,1521.1,475894
2025-11-19,1531.6,1534.6,1513.2,1532.7,690799
2025-11-20,1534.1,1578.9,1511.0,1572.5,627684
2025-11-21,1584.5,1603.3,1559.4,1589.3,425184
2025-11-24,1585.5,1598.4,1564.0,1593.6,685484
2025-11-25,1592.0,1619.8,1561.3,1609.8,484502
2025-11-26,1620.7,1624.3,1611.6,1624.2,597126
2025-11-27,1611.0,1673.5,1606.0,1650.1,679927
2025-11-28,1654.2,1657.3,1628.5,1633.9,423081
2025-12-01,1632.0,1649.2,1597.1,1606.7,607360
2025-12-02,1637.7,1650.7,1549.2,1584.1,316410
2025-12-03,1573.8,1591.9,1556.7,1571.9,346225
2025-12-04,1572.4,1585.2,1558.9,1567.3,502471
2025-12-05,1565.8,1603.8,1561.2,1593.7,694810
2025-12-08,1567.7,1583.2,1559.4,1580.1,619310
2025-12-09,1594.8,1597.7,1565.9,1589.6,618867
2025-12-10,1596.6,1614.8,1552.1,1581.4,478767
2025-12-11,1585.3,1647.3,1559.7,1614.3,536019
2025-12-12,1608.5,1615.2,1594.7,1598.9,349083
2025-12-15,1603.8,1627.0,1581.2,1613.8,435521
2025-12-16,1609.6,1618.0,1595.4,1606.7,390767
2025-12-17,1612.4,1664.9,1595.0,1601.4,314261
2025-12-18,1609.1,1621.6,1587.5,1618.0,612258
2025-12-19,1618.1,1623.3,1588.7,1590.3,448899
2025-12-22,1595.1,1610.3,1556.1,1574.1,348622
2025-12-23,1579.0,1600.0,1567.5,1592.7,546211
2025-12-24,1589.6,1602.3,1581.6,1593.1,315960
2025-12-25,1606.1,1670.9,1594.2,1639.0,341589
2025-12-26,1626.7,1668.6,1615.1,1663.9,407012
2025-12-29,1652.7,1663.0,1616.2,1623.0,549515
2025-12-30,1652.4,1680.4,1644.5,1677.2,611425
2025-12-31,1679.7,1712.1,1678.4,1700.9,683986
2026-01-01,1699.1,1722.4,1685.3,1713.4,573390
2026-01-02,1689.8,1696.2,1668.8,1684.5,536439
2026-01-05,1679.0,1682.3,1669.8,1672.3,486664
2026-01-06,1671.1,1696.7,1621.9,1625.2,325132
2026-01-07,1631.3,1687.4,1623.5,1661.3,602575
2026-01-08,1674.1,1697.7,1638.1,1638.2,471055
2026-01-09,1650.9,1686.9,1630.4,1638.6,615651
2026-01-12,1638.9,1642.1,1615.5,1625.7,506129
2026-01-13,1635.0,1650.8,1614.6,1628.2,426213
2026-01-14,1624.8,1662.3,1612.6,1662.1,585717
2026-01-15,1660.9,1677.3,1622.6,1630.2,645786
2026-01-16,1639.9,1650.7,1632.5,1642.0,462278
2026-01-19,1638.7,1694.7,1607.7,1679.5,511937
2026-01-20,1668.0,1711.7,1640.8,1707.4,462779
2026-01-21,1690.5,1755.2,1667.9,1743.3,443604
2026-01-22,1754.7,1814.0,1743.0,1777.4,395710
2026-01-23,1763.7,1778.8,1760.7,1773.0,379976
2026-01-26,1779.3,1793.7,1728.9,1744.5,669493
2026-01-27,1736.9,1809.9,1711.2,1779.8,320899
2026-01-28,1774.8,1834.9,1758.0,1818.4,460482
2026-01-29,1811.7,1813.5,1797.7,1808.8,557931
2026-01-30,1810.8,1871.4,1796.1,1834.2,674692
2026-02-02,1836.3,1888.1,1807.5,1868.2,687833
2026-02-03,1873.5,1874.5,1780.7,1784.5,612501
2026-02-04,1782.8,1809.0,1728.4,1755.3,345401
2026-02-05,1776.5,1791.9,1734.5,1740.1,631647
2026-02-06,1712.6,1757.0,1679.4,1735.0,638851
2026-02-09,1726.2,1767.5,1718.7,1758.4,693252
2026-02-10,1743.9,1745.9,1663.2,1677.8,540915
2026-02-11,1672.4,1710.6,1670.8,1697.9,398844
2026-02-12,1694.3,1713.4,1642.3,1656.6,434464
2026-02-13,1656.5,1667.7,1603.5,1626.2,629283
2026-02-16,1623.9,1675.2,1621.0,1668.6,359694
2026-02-17,1672.3,1710.2,1662.2,1699.1,634171
2026-02-18,1689.5,1700.1,1615.4,1647.2,514837
2026-02-19,1642.2,1660.9,1635.6,1660.6,475572
2026-02-20,1662.8,1684.6,1640.6,1669.4,639011
2026-02-23,1668.0,1671.8,1639.6,1651.0,521949
2026-02-24,1671.0,1697.7,1623.1,1632.3,491457
2026-02-25,1632.2,1659.2,1612.8,1629.1,553168
2026-02-26,1630.9,1648.8,1598.9,1602.9,364335
2026-02-27,1599.9,1602.2,1571.4,1590.3,314590
2026-03-02,1605.0,1672.9,1594.1,1638.4,390871
2026-03-03,1635.2,1645.5,1613.9,1633.1,425784
2026-03-04,1636.8,1642.0,1591.1,1623.5,407594
2026-03-05,1621.1,1636.0,1619.2,1629.8,655774
2026-03-06,1607.0,1627.2,1598.9,1621.3,524199
2026-03-09,1636.8,1665.2,1618.6,1623.2,548803
2026-03-10,1631.2,1670.0,1627.1,1641.6,562966
2026-03-11,1648.4,1669.7,1621.6,1653.0,458270
2026-03-12,1640.8,1659.3,1630.6,1643.3,518637
2026-03-13,1643.5,1648.7,1602.8,1615.2,418190
2026-03-16,1624.6,1626.2,1601.3,1602.7,330242
2026-03-17,1611.1,1636.7,1591.0,1592.6,653454
2026-03-18,1583.0,1622.3,1579.6,1611.8,664026
2026-03-19,1603.3,1625.3,1589.7,1605.3,302698
2026-03-20,1607.2,1619.0,1565.8,1581.1,404075
