date,open,high,low,close,volume
2025-08-15,3301.7,3313.5,3288.7,3291.6,1038833
2025-08-18,3290.6,3337.0,3286.0,3314.9,1341963
2025-08-19,3317.5,3324.1,3314.8,3317.9,1433279
2025-08-20,3324.9,3325.7,3300.3,3303.6,1666165
2025-08-21,3293.2,3295.8,3288.4,3291.2,1510272
2025-08-22,3287.0,3323.3,3263.3,3304.0,885265
2025-08-25,3302.7,3312.2,3270.2,3312.0,856245
2025-08-26,3312.6,3316.5,3310.4,3311.3,1192257
2025-08-27,3316.1,3323.5,3308.4,3319.2,867057
2025-08-28,3326.7,3333.9,3303.6,3317.6,1276191
2025-08-29,3311.7,3317.0,3307.8,3315.2,810143
2025-09-01,3310.5,3316.3,3258.4,3291.8,829816
2025-09-02,3282.7,3314.5,3275.6,3304.2,779372
2025-09-03,3308.6,3309.7,3257.5,3279.3,1009555
2025-09-04,3279.0,3290.2,3267.3,3272.3,1481297
2025-09-05,3273.7,3295.4,3259.1,3280.5,789898
2025-09-08,3276.4,3289.2,3263.0,3279.0,915659
2025-09-09,3289.4,3292.4,3254.0,3255.0,1134761
2025-09-10,3268.4,3307.3,3264.5,3295.6,1535249
2025-09-11,3310.8,3315.0,3288.7,3297.9,1227801
2025-09-12,3289.0,3302.3,3287.1,3299.9,872183
2025-09-15,3311.2,3321.1,3272.9,3297.0,1342760
2025-09-16,3306.6,3311.7,3282.9,3290.4,1358931
2025-09-17,3279.0,3281.2,3266.4,3269.9,1549457
2025-09-18,3280.4,3295.6,3264.9,3279.0,1512857
2025-09-19,3267.6,3305.1,3260.0,3292.6,1540049
2025-09-22,3296.8,3298.1,3281.6,3293.5,1467075
2025-09-23,3286.8,3302.3,3261.8,3298.8,1097514
2025-09-24,3292.7,3301.9,3287.7,3295.6,1026612
2025-09-25,3299.4,3318.0,3292.1,3315.8,925277
2025-09-26,3311.7,3334.2,3304.4,3334.0,753835
2025-09-29,3325.0,3384.4,3319.5,3359.9,1319484
2025-09-30,3357.9,3380.8,3336.1,3377.5,865917
2025-10-01,3367.1,3430.2,3360.0,3428.6,822615
2025-10-02,3435.6,3441.4,3427.3,3438.7,939213
2025-10-03,3425.1,3447.7,3424.5,3425.9,1371724
2025-10-06,3434.5,3446.9,3415.5,3420.2,722462
2025-10-07,3410.3,3427.0,3402.7,3423.0,1281817
2025-10-08,3436.5,3454.6,3406.6,3417.5,832774
2025-10-09,3436.3,3438.7,3421.5,3434.3,1679250
2025-10-10,3438.3,3471.1,3430.6,3463.7,918759
2025-10-13,3465.4,3473.5,3444.5,3461.5,882500
2025-10-14,3462.7,3463.8,3403.0,3408.5,1425588
2025-10-15,3403.5,3412.7,3360.2,3389.4,1067505
2025-10-16,3384.5,3422.5,3376.2,3398.5,1473893
2025-10-17,3412.5,3435.0,3364.6,3377.2,1490377
2025-10-20,3379.6,3396.8,3343.7,3362.4,842185
2025-10-21,3365.7,3386.2,3359.1,3380.4,1388135
2025-10-22,3394.6,3413.1,3349.5,3365.6,1513068
2025-10-23,3376.0,3379.3,3359.9,3366.5,754992
2025-10-24,3365.6,3374.3,3359.6,3371.9,1525666
2025-10-27,3364.1,3395.2,3360.9,3360.9,920814
2025-10-28,3355.0,3373.5,3336.6,3371.9,1117234
2025-10-29,3365.9,3377.2,3343.6,3347.6,1107485
2025-10-30,3335.0,3377.3,3330.4,3366.1,1467350
2025-10-31,3363.6,3377.5,3341.3,3368.6,992972
2025-11-03,3360.5,3360.9,3356.1,3360.6,1239732
2025-11-04,3352.3,3365.9,3346.4,3361.1,1517159
2025-11-05,3351.7,3362.9,3351.3,3362.4,1108598
2025-11-06,3364.7,3376.7,3339.0,3365.5,1217363
2025-11-07,3357.7,3362.2,3350.8,3359.8,1262113
2025-11-10,3350.6,3369.7,3347.0,3354.0,914607
2025-11-11,3347.6,3406.6,3327.3,3393.9,1398396
2025-11-12,3396.8,3435.2,3387.4,3431.2,909984
2025-11-13,3431.4,3442.9,3413.1,3428.5,1083525
2025-11-14,3439.3,3442.3,3385.5,3395.2,768734
2025-11-17,3398.2,3462.2,3386.3,3427.4,1236768
2025-11-18,3417.9,3432.3,3401.6,3402.6,1064932
2025-11-19,3403.0,3423.3,3372.2,3373.8,1081688
2025-11-20,3368.0,3387.2,3353.7,3361.7,826270
2025-11-21,3362.8,3379.3,3356.1,3378.5,1262135
2025-11-24,3381.1,3381.8,3354.2,3360.3,1606047
2025-11-25,3354.2,3367.0,3330.4,3366.5,721459
2025-11-26,3377.0,3380.7,3345.0,3351.4,994312
2025-11-27,3363.8,3375.0,3346.4,3346.6,1662136
2025-11-28,3355.1,3383.5,3316.0,3335.8,1125533
2025-12-01,3343.1,3357.9,3315.4,3318.1,1247998
2025-12-02,3322.6,3333.4,3319.5,3325.3,1164254
2025-12-03,3327.1,3353.9,3315.3,3346.6,1587592
2025-12-04,3351.4,3361.2,3342.8,3356.2,807862
2025-12-05,3362.2,3386.5,3360.9,3385.5,1452348
2025-12-08,3372.7,3398.4,3367.2,3398.3,1003772
2025-12-09,3390.3,3417.6,3381.1,3415.9,1534989
2025-12-10,3412.9,3433.5,3368.2,3428.8,767566
2025-12-11,3446.6,3450.3,3424.6,3435.7,882330
2025-12-12,3434.2,3447.3,3434.1,3443.9,1038647
2025-12-15,3444.0,3449.4,3407.9,3419.5,1618143
2025-12-16,3426.4,3437.3,3413.3,3413.9,1195048
2025-12-17,3420.1,3474.9,3416.9,3450.4,1366824
2025-12-18,3451.8,3460.1,3436.2,3447.8,1086119
2025-12-19,3449.7,3454.3,3408.9,3436.4,1482614
2025-12-22,3447.6,3463.1,3404.5,3413.1,986883
2025-12-23,3422.5,3431.7,3405.7,3410.3,959839
2025-12-24,3420.0,3442.6,3371.6,3383.8,1421279
2025-12-25,3383.3,3401.1,3375.3,3392.7,752572
2025-12-26,3408.3,3411.0,3401.8,3406.2,1024010
2025-12-29,3394.0,3494.3,3387.9,3468.7,1611327
2025-12-30,3462.4,3489.5,3446.7,3489.0,758471
2025-12-31,3486.9,3490.3,3463.2,3476.1,1361169
2026-01-01,3476.5,3485.2,3467.9,3469.0,1276680
2026-01-02,3458.3,3512.8,3448.8,3488.4,810702
2026-01-05,3487.4,3498.0,3480.7,3481.0,1518847
2026-01-06,3482.5,3485.5,3465.5,3471.3,1197284
2026-01-07,3457.2,3504.5,3452.1,3504.4,1329717
2026-01-08,3508.7,3525.6,3493.7,3507.4,783321
2026-01-09,3501.9,3542.3,3482.3,3523.1,891257
2026-01-12,3530.6,3536.8,3482.3,3489.3,815917
2026-01-13,3478.6,3512.0,3476.1,3504.5,992188
2026-01-14,3497.5,3512.6,3496.1,3502.0,834079
2026-01-15,3502.2,3524.1,3476.5,3496.2,1349476
2026-01-16,3501.4,3503.4,3467.5,3471.2,1639423
2026-01-19,3466.3,3497.5,3447.4,3491.9,1247790
2026-01-20,3499.4,3533.5,3498.5,3516.5,743654
2026-01-21,3513.9,3527.0,3482.3,3497.5,1408418
2026-01-22,3494.9,3499.7,3478.4,3486.9,1639201
2026-01-23,3485.3,3496.5,3460.3,3468.9,1204392
2026-01-26,3476.0,3499.4,3471.8,3483.9,831136
2026-01-27,3485.7,3491.0,3485.5,3487.8,1180815
2026-01-28,3484.1,3490.8,3475.1,3485.2,1148226
2026-01-29,3492.6,3494.3,3478.7,3480.6,1604922
2026-01-30,3474.0,3509.8,3453.8,3508.5,1125370
2026-02-02,3512.0,3532.0,3500.5,3516.8,1403957
2026-02-03,3516.2,3545.8,3510.2,3537.5,1555501
2026-02-04,3542.1,3573.7,3535.3,3567.3,1655656
2026-02-05,3581.5,3590.9,3483.5,3509.4,1064497
2026-02-06,3492.7,3551.9,3483.3,3533.1,1442505
2026-02-09,3524.6,3582.7,3509.7,3568.7,1281697
2026-02-10,3570.4,3577.5,3567.5,3571.8,1125492
2026-02-11,3577.5,3588.4,3563.2,3581.0,839114
2026-02-12,3572.1,3609.2,3565.8,3603.2,1431586
2026-02-13,3601.2,3637.9,3599.9,3628.0,1265546
2026-02-16,3638.4,3673.7,3594.8,3607.5,800788
2026-02-17,3599.3,3608.8,3585.2,3595.1,1067137
2026-02-18,3610.6,3615.4,3558.5,3569.4,1121703
2026-02-19,3572.3,3596.8,3559.1,3565.7,1637109
2026-02-20,3565.5,3573.0,3556.9,3561.9,1177828
2026-02-23,3582.4,3593.3,3536.5,3545.1,1024397
2026-02-24,3552.0,3557.3,3530.9,3533.4,1523377
2026-02-25,3502.7,3522.5,3489.7,3518.7,1472749
2026-02-26,3527.4,3527.9,3472.9,3483.2,1410210
2026-02-27,3490.0,3491.8,3431.5,3440.6,1023344
2026-03-02,3442.6,3462.2,3430.1,3453.0,1482654
2026-03-03,3441.2,3478.5,3425.8,3458.5,1022321
2026-03-04,3456.5,3492.7,3435.5,3467.8,1228797
2026-03-05,3475.0,3481.8,3452.5,3455.6,1128623
