date,open,high,low,close,volume
2024-10-10,1216.3,1225.4,1174.3,1182.6,269012
2024-10-11,1188.4,1195.5,1176.5,1186.5,193726
2024-10-14,1164.6,1206.9,1143.7,1203.3,199973
2024-10-15,1209.0,1220.7,1191.4,1205.7,377222
2024-10-16,1192.1,1205.5,1170.4,1183.7,234103
2024-10-17,1199.7,1216.8,1180.9,1207.9,408469
2024-10-18,1198.7,1222.5,1184.7,1216.5,400166
2024-10-21,1215.8,1234.2,1215.1,1218.3,398376
2024-10-22,1205.5,1260.9,1201.4,1251.6,365754
2024-10-23,1254.8,1257.6,1230.3,1231.0,296753
2024-10-24,1220.6,1268.2,1213.1,1259.0,314550
2024-10-25,1258.3,1314.6,1238.5,1272.0,218530
2024-10-28,1255.3,1280.3,1209.7,1278.0,367358
2024-10-29,1300.9,1343.6,1288.9,1330.1,187015
2024-10-30,1316.4,1337.7,1309.9,1337.4,295110
2024-10-31,1321.3,1359.3,1308.7,1352.6,289024
2024-11-01,1360.8,1361.7,1272.9,1273.3,328346
2024-11-04,1288.8,1339.0,1283.0,1306.1,398169
2024-11-05,1303.5,1345.5,1293.0,1320.4,291675
2024-11-06,1309.1,1347.3,1296.1,1325.0,268424
2024-11-07,1325.2,1328.0,1292.7,1298.1,290978
2024-11-08,1290.4,1302.6,1254.8,1263.2,410757
2024-11-11,1253.7,1269.0,1248.3,1255.7,336662
2024-11-12,1259.1,1310.0,1257.3,1308.4,200656
2024-11-13,1315.4,1323.4,1284.4,1297.3,399949
2024-11-14,1306.7,1336.3,1283.6,1292.8,404749
2024-11-15,1295.4,1304.7,1282.2,1299.9,205158
2024-11-18,1305.0,1327.5,1283.5,1318.9,417432
2024-11-19,1335.2,1368.2,1317.3,1341.4,418052
2024-11-20,1338.5,1355.5,1310.9,1353.5,271342
2024-11-21,1357.1,1417.7,1337.3,1398.0,361420
2024-11-22,1394.7,1436.0,1379.7,1397.0,264626
2024-11-25,1371.3,1425.3,1365.1,1411.4,324454
2024-11-26,1399.9,1430.0,1360.3,1416.6,269756
2024-11-27,1413.3,1456.5,1395.5,1429.5,277200
2024-11-28,1438.5,1449.8,1411.6,1424.4,279345
2024-11-29,1439.7,1442.0,1412.4,1425.5,291669
2024-12-02,1420.6,1457.0,1393.9,1444.6,320163
2024-12-03,1465.9,1508.5,1442.2,1500.7,237240
2024-12-04,1490.5,1536.2,1467.4,1513.9,348881
2024-12-05,1523.4,1542.8,1493.1,1504.0,351400
2024-12-06,1505.9,1546.5,1505.3,1513.7,221865
2024-12-09,1500.3,1538.7,1493.1,1513.9,383011
2024-12-10,1529.0,1569.4,1525.3,1565.4,385971
2024-12-11,1583.5,1603.8,1567.5,1569.7,291663
2024-12-12,1577.0,1586.8,1474.7,1513.5,218442
2024-12-13,1511.5,1556.1,1473.8,1537.6,343298
2024-12-16,1533.4,1550.4,1532.3,1545.2,342264
2024-12-17,1526.3,1572.2,1501.6,1568.6,416921
2024-12-18,1595.8,1600.1,1567.7,1579.3,291206
2024-12-19,1582.2,1604.6,1533.1,1562.5,360201
2024-12-20,1566.9,1639.3,1553.8,1611.6,403607
2024-12-23,1606.6,1660.8,1590.3,1659.9,365295
2024-12-24,1669.6,1677.8,1634.6,1649.5,189198
2024-12-25,1658.1,1665.6,1654.2,1664.8,356581
2024-12-26,1654.1,1687.4,1615.2,1678.1,187188
2024-12-27,1670.2,1690.4,1600.3,1637.6,373183
2024-12-30,1634.0,1637.3,1592.0,1597.7,390309
2024-12-31,1596.1,1597.6,1547.0,1570.5,204205
2025-01-01,1559.1,1622.6,1531.2,1585.1,370451
2025-01-02,1591.1,1634.6,1557.9,1603.2,330086
2025-01-03,1621.1,1646.4,1559.9,1565.5,289219
2025-01-06,1560.3,1627.9,1543.4,1606.3,276706
2025-01-07,1619.5,1629.0,1572.2,1624.3,232642
2025-01-08,1623.9,1633.3,1594.1,1620.7,299983
2025-01-09,1606.3,1617.4,1588.5,1598.3,401764
2025-01-10,1595.8,1601.7,1583.5,1593.5,279839
2025-01-13,1571.6,1579.2,1539.1,1552.8,303681
2025-01-14,1540.2,1555.3,1483.7,1538.1,195848
2025-01-15,1550.5,1567.8,1451.5,1492.9,260864
2025-01-16,1510.6,1525.8,1464.6,1492.9,308506
2025-01-17,1506.3,1524.7,1502.2,1524.5,180488
2025-01-20,1534.4,1553.6,1502.8,1508.3,302887
2025-01-21,1502.6,1510.9,1469.7,1495.1,374879
2025-01-22,1489.3,1502.9,1438.5,1460.5,243843
2025-01-23,1454.8,1478.1,1422.6,1472.9,289035
2025-01-24,1493.5,1511.8,1491.5,1508.9,262826
2025-01-27,1517.0,1519.3,1482.3,1495.0,200045
2025-01-28,1482.9,1557.1,1477.5,1519.5,343736
2025-01-29,1510.7,1541.1,1495.3,1535.6,292862
2025-01-30,1531.8,1571.5,1499.7,1517.2,359793
2025-01-31,1517.6,1555.6,1513.1,1551.4,417930
2025-02-03,1535.9,1586.7,1533.1,1560.2,274899
2025-02-04,1553.3,1565.3,1510.0,1527.0,194140
2025-02-05,1521.2,1522.2,1499.1,1509.5,360018
2025-02-06,1514.0,1538.1,1469.4,1471.0,266558
2025-02-07,1491.1,1492.7,1457.7,1467.7,214057
2025-02-10,1484.4,1489.1,1424.7,1436.2,283290
2025-02-11,1436.2,1443.5,1380.2,1395.5,416170
2025-02-12,1387.7,1405.8,1387.2,1396.2,415241
2025-02-13,1421.6,1424.1,1380.2,1391.8,262196
2025-02-14,1400.9,1414.4,1369.2,1379.8,206858
2025-02-17,1367.6,1369.1,1341.5,1350.1,188394
2025-02-18,1362.0,1390.7,1334.7,1363.2,376852
2025-02-19,1370.3,1376.4,1364.4,1374.3,186723
2025-02-20,1367.2,1370.8,1307.5,1307.9,239831
2025-02-21,1324.6,1338.3,1266.9,1276.8,389661
2025-02-24,1270.5,1302.8,1267.9,1279.8,210020
2025-02-25,1268.0,1313.9,1257.8,1304.5,201408
2025-02-26,1300.6,1339.1,1288.0,1318.2,324836
2025-02-27,1310.1,1329.5,1300.7,1324.0,350073
2025-02-28,1312.2,1327.6,1288.7,1324.5,183615
2025-03-03,1331.6,1342.4,1300.5,1328.5,235281
2025-03-04,1325.3,1372.2,1312.0,1343.9,247889
2025-03-05,1341.3,1356.7,1311.5,1348.7,337321
2025-03-06,1357.4,1374.8,1356.7,1370.8,403814
2025-03-07,1374.8,1441.2,1352.1,1432.7,268890
2025-03-10,1446.1,1453.5,1431.1,1433.3,294605
2025-03-11,1414.5,1426.2,1334.1,1372.6,348072
2025-03-12,1382.7,1409.4,1306.6,1313.2,183465
2025-03-13,1315.0,1346.9,1306.2,1320.1,370953
2025-03-14,1313.0,1317.6,1285.0,1301.5,259205
2025-03-17,1300.2,1330.3,1244.8,1263.9,211284
2025-03-18,1262.6,1305.4,1261.7,1266.8,258912
2025-03-19,1277.8,1296.1,1223.0,1232.8,388212
2025-03-20,1233.1,1250.6,1202.7,1227.2,227277
2025-03-21,1213.7,1220.6,1193.0,1217.4,308923
2025-03-24,1202.7,1230.5,1197.1,1229.7,321079
2025-03-25,1223.2,1234.3,1156.4,1197.0,323299
2025-03-26,1199.8,1204.5,1173.6,1184.0,344264
2025-03-27,1193.0,1204.5,1122.9,1146.8,412930
2025-03-28,1132.5,1136.4,1112.2,1126.7,272117
2025-03-31,1140.8,1158.4,1048.3,1077.4,355763
2025-04-01,1086.5,1099.6,1068.4,1074.6,407261
2025-04-02,1067.0,1077.1,1052.0,1057.8,211216
2025-04-03,1067.7,1068.6,1025.1,1028.2,332989
2025-04-04,1016.6,1041.2,1013.7,1031.0,219896
2025-04-07,1032.1,1040.4,1016.6,1027.1,338906
2025-04-08,1026.9,1042.4,987.0,1001.8,389078
2025-04-09,1001.2,1043.0,997.9,1027.4,410107
2025-04-10,1028.7,1053.1,1024.8,1025.5,214596
2025-04-11,1035.0,1042.6,1001.1,1009.0,361519
2025-04-14,997.8,1027.7,993.2,1023.1,279123
2025-04-15,1026.7,1052.1,995.9,1008.6,358483
2025-04-16,1020.1,1025.5,1012.4,1019.9,262492
2025-04-17,1026.5,1035.8,1015.1,1034.9,254614
2025-04-18,1057.3,1057.4,1023.2,1036.6,235459
2025-04-21,1037.5,1048.6,988.8,1000.4,403086
2025-04-22,1012.2,1018.6,986.0,992.8,275165
2025-04-23,1003.5,1013.4,984.1,1000.2,356209
2025-04-24,1001.2,1029.5,987.1,1019.3,328657
2025-04-25,1020.6,1054.3,1018.8,1052.7,360371
2025-04-28,1055.0,1062.8,1030.4,1039.9,338527
2025-04-29,1041.9,1089.0,1034.5,1064.2,282092
2025-04-30,1074.0,1083.5,1070.9,1078.7,395270
2025-05-01,1075.6,1077.2,1053.0,1059.9,279530
2025-05-02,1069.7,1082.2,1012.8,1015.0,299563
2025-05-05,1024.2,1030.6,1002.4,1007.6,269394
2025-05-06,1004.2,1030.5,987.1,1008.7,321079
2025-05-07,1013.1,1014.9,959.0,969.5,180234
2025-05-08,965.1,988.0,964.0,987.4,232486
2025-05-09,976.7,995.6,960.3,984.5,368470
2025-05-12,990.5,1013.1,980.4,1007.2,249083
2025-05-13,1006.4,1013.0,996.8,998.5,416919
2025-05-14,999.8,1023.9,963.4,1018.5,262469
2025-05-15,1018.5,1047.2,1010.6,1038.0,195553
2025-05-16,1038.4,1039.7,1018.7,1025.5,257639
2025-05-19,1025.0,1066.7,1007.9,1050.6,283091
2025-05-20,1049.4,1073.0,1044.6,1048.5,265988
2025-05-21,1061.3,1085.1,1050.5,1082.6,207883
2025-05-22,1089.3,1091.2,1039.1,1064.1,314929
2025-05-23,1054.4,1090.3,1047.6,1073.4,300108
2025-05-26,1074.8,1086.5,1020.1,1031.0,220009
2025-05-27,1022.6,1066.2,1021.4,1053.4,228833
2025-05-28,1055.8,1080.7,1055.8,1071.0,353775
2025-05-29,1088.9,1093.6,1081.6,1088.4,208612
2025-05-30,1071.0,1102.5,1062.1,1099.0,380995
2025-06-02,1092.6,1111.4,1079.7,1093.3,244841
2025-06-03,1093.1,1097.2,1086.8,1090.2,376206
2025-06-04,1093.8,1103.1,1056.5,1061.8,213475
2025-06-05,1081.6,1083.3,1053.9,1057.3,196647
2025-06-06,1069.4,1072.8,1003.7,1024.7,266747
2025-06-09,1023.1,1053.1,1012.2,1052.2,307721
2025-06-10,1057.6,1061.0,1032.3,1033.2,266089
2025-06-11,1015.5,1040.3,1007.0,1031.8,266349
2025-06-12,1024.9,1058.6,1023.2,1052.4,365834
2025-06-13,1025.5,1043.1,1008.8,1043.1,384198
2025-06-16,1044.3,1047.3,1025.8,1032.6,219757
2025-06-17,1032.2,1084.9,1025.0,1055.5,215061
2025-06-18,1069.8,1072.4,1053.7,1059.0,202346
2025-06-19,1046.0,1098.6,1037.0,1089.7,237082
2025-06-20,1089.3,1096.4,1056.2,1084.1,417534
2025-06-23,1088.5,1110.2,1054.9,1073.1,316117
2025-06-24,1070.5,1072.9,1031.5,1041.7,259498
2025-06-25,1043.1,1051.3,1017.8,1018.3,185494
2025-06-26,1011.1,1017.5,963.8,966.0,419543
2025-06-27,962.7,978.8,955.0,978.4,296164
2025-06-30,976.6,991.0,965.5,965.6,217054
2025-07-01,962.4,969.7,957.8,959.7,214338
2025-07-02,953.5,959.5,927.3,928.2,223204
2025-07-03,921.1,945.9,910.3,944.1,214751
2025-07-04,943.6,945.2,934.6,941.9,264597
2025-07-07,941.3,956.9,928.1,948.2,331494
2025-07-08,935.9,983.9,930.6,964.6,237233
2025-07-09,950.4,992.8,948.6,972.9,264589
2025-07-10,975.8,983.1,954.6,980.7,386550
2025-07-11,975.3,976.5,960.0,967.9,197968
2025-07-14,970.8,977.9,923.0,940.7,391280
2025-07-15,935.4,947.0,901.3,912.4,365671
2025-07-16,913.5,918.6,902.7,916.2,286647
2025-07-17,920.7,947.6,913.4,940.3,394264
2025-07-18,947.1,955.7,937.4,938.4,227863
2025-07-21,940.8,964.5,935.2,955.2,315182
2025-07-22,947.5,966.4,939.5,940.0,198040
2025-07-23,933.7,967.8,911.7,965.1,384024
2025-07-24,972.9,980.7,954.6,966.3,364164
2025-07-25,971.1,978.5,931.4,938.7,332576
2025-07-28,941.1,951.3,917.4,921.6,258886
2025-07-29,928.1,935.0,896.1,904.2,337207
2025-07-30,913.7,916.5,871.1,882.6,289151
2025-07-31,889.8,909.7,858.3,872.3,207793
2025-08-01,863.0,887.2,863.0,880.1,244369
2025-08-04,881.4,897.0,855.3,871.0,414097
2025-08-05,872.9,893.5,870.0,880.0,242568
2025-08-06,870.7,879.6,849.4,876.2,237104
2025-08-07,886.3,899.1,867.7,870.6,326386
2025-08-08,870.7,880.8,858.8,866.8,227522
2025-08-11,870.6,890.6,852.5,882.6,374610
2025-08-12,879.9,908.7,872.9,907.5,316872
2025-08-13,908.2,912.1,893.6,894.8,226182
2025-08-14,902.9,904.3,894.5,902.0,230715
2025-08-15,886.6,917.3,884.2,894.1,323538
2025-08-18,894.8,895.9,869.7,879.9,400029
2025-08-19,869.8,884.9,851.4,864.8,256771
2025-08-20,866.1,869.2,860.8,866.1,367354
2025-08-21,862.5,875.6,854.7,871.0,304050
2025-08-22,869.4,874.9,861.5,873.7,380367
2025-08-25,869.1,903.9,856.3,888.9,251405
2025-08-26,877.3,878.7,839.0,853.4,326367
2025-08-27,852.5,867.7,826.7,832.2,400430
2025-08-28,833.0,854.4,816.8,843.9,317027
2025-08-29,846.3,848.4,830.3,832.8,239260
2025-09-01,825.3,846.1,821.7,841.1,196956
2025-09-02,838.0,858.4,836.9,845.0,279149
2025-09-03,852.5,856.7,831.5,833.5,261690
2025-09-04,825.0,828.0,813.0,826.3,283607
2025-09-05,828.1,837.8,814.0,834.4,251042
2025-09-08,837.1,844.7,822.0,824.6,264982
2025-09-09,826.4,829.1,808.1,818.5,183332
2025-09-10,815.9,820.5,804.3,813.8,306611
2025-09-11,823.8,825.1,788.8,793.4,312020
2025-09-12,789.0,804.5,786.6,789.6,207540
2025-09-15,784.9,805.4,784.8,797.5,368296
2025-09-16,793.3,802.1,770.9,784.7,255908
2025-09-17,786.3,799.4,771.3,785.0,372665
2025-09-18,784.5,812.4,776.9,801.4,242703
2025-09-19,805.9,809.3,785.8,792.6,262649
2025-09-22,791.7,813.0,787.7,797.3,370110
2025-09-23,799.8,831.5,787.3,825.8,321741
2025-09-24,812.8,842.9,807.2,842.8,250918
2025-09-25,845.7,845.7,833.9,840.9,414325
2025-09-26,831.7,850.8,810.1,815.1,355932
2025-09-29,819.6,836.1,796.7,806.2,252060
2025-09-30,805.5,817.6,770.8,777.8,186230
2025-10-01,787.0,797.9,754.6,776.9,337356
2025-10-02,769.5,800.7,744.9,797.2,187930
2025-10-03,790.7,796.9,782.3,796.2,355831
2025-10-06,792.2,817.3,786.3,811.1,386445
2025-10-07,807.4,839.4,801.5,834.0,212745
2025-10-08,822.6,846.6,817.1,845.6,398233
2025-10-09,838.4,873.1,836.4,854.8,240076
2025-10-10,854.5,863.0,832.6,843.7,184361
2025-10-13,839.4,840.3,830.0,837.8,309027
2025-10-14,832.7,839.8,821.6,828.2,195296
2025-10-15,823.1,845.6,822.6,834.3,284778
2025-10-16,828.0,828.7,824.5,824.8,413778
2025-10-17,821.4,823.9,795.6,810.7,375505
2025-10-20,808.0,814.6,784.1,801.8,275265
2025-10-21,800.8,817.7,790.1,800.0,387168
2025-10-22,794.8,814.1,785.3,808.2,279369
2025-10-23,803.6,826.6,784.8,796.6,285785
2025-10-24,784.3,794.4,779.7,782.1,256740
2025-10-27,782.2,791.8,782.1,786.8,291106
2025-10-28,782.5,818.1,781.3,795.0,289359
2025-10-29,780.1,811.1,773.5,808.8,362676
2025-10-30,809.1,813.5,783.4,796.6,265255
2025-10-31,792.0,792.9,782.4,790.6,375075
2025-11-03,794.0,806.3,786.2,794.3,389256
2025-11-04,812.6,817.2,780.4,790.0,288713
2025-11-05,783.0,802.8,777.2,801.9,314143
2025-11-06,796.8,808.3,789.6,806.2,221528
2025-11-07,810.5,820.8,798.7,799.9,276935
2025-11-10,796.4,801.5,788.2,790.3,294954
2025-11-11,793.9,811.6,785.7,805.1,232117
2025-11-12,811.8,814.0,780.8,788.0,207359
2025-11-13,790.5,795.4,769.1,778.8,234387
2025-11-14,764.7,774.9,751.3,751.9,326254
2025-11-17,742.3,745.5,697.0,697.5,331556
2025-11-18,694.2,703.5,673.8,685.4,290528
2025-11-19,687.2,696.3,677.7,684.8,186458
2025-11-20,681.8,703.0,672.3,701.3,349371
2025-11-21,700.1,708.1,677.1,688.2,418349
2025-11-24,692.7,698.7,669.4,673.7,375233
2025-11-25,668.7,699.8,662.3,697.3,340527
2025-11-26,695.1,709.8,689.1,706.0,261005
2025-11-27,708.5,708.5,689.9,707.7,367570
2025-11-28,700.8,722.9,698.8,714.2,258262
2025-12-01,715.3,723.7,713.4,715.2,270012
2025-12-02,714.6,729.3,704.7,718.2,290021
2025-12-03,712.9,716.5,686.3,702.7,375027
2025-12-04,696.2,701.4,682.3,693.9,311320
2025-12-05,691.1,710.3,683.1,694.3,209276
2025-12-08,688.3,727.3,686.4,720.2,304863
2025-12-09,711.2,745.0,698.6,735.2,368312
2025-12-10,740.3,766.7,736.4,764.7,352476
2025-12-11,749.0,751.7,743.6,749.4,242637
2025-12-12,744.1,790.1,740.7,773.2,412754
2025-12-15,766.3,780.5,755.8,780.4,374128
2025-12-16,781.5,798.2,767.1,791.7,183283
2025-12-17,788.1,793.1,741.6,755.5,223272
2025-12-18,755.8,758.4,750.6,751.0,258543
2025-12-19,750.6,752.7,712.0,726.6,306618
2025-12-22,718.5,734.3,714.4,715.0,410120
2025-12-23,705.5,724.4,700.5,722.0,273615
2025-12-24,723.3,734.3,674.9,685.1,284607
2025-12-25,676.9,694.9,674.4,689.5,390424
2025-12-26,691.9,711.3,681.7,704.2,274916
2025-12-29,709.2,711.1,682.8,702.7,401347
2025-12-30,706.0,709.6,682.8,687.7,201191
2025-12-31,684.6,688.8,670.7,678.0,290652
2026-01-01,684.9,717.9,677.1,710.0,418678
2026-01-02,712.2,723.7,696.5,717.9,339814
2026-01-05,709.8,726.7,703.7,724.5,377638
2026-01-06,722.4,735.1,718.5,734.3,276312
2026-01-07,734.0,756.5,717.8,754.8,341635
2026-01-08,744.6,762.2,738.7,759.4,293635
2026-01-09,759.9,774.5,752.4,771.7,260701
2026-01-12,782.0,785.1,738.5,756.7,368669
2026-01-13,763.3,776.2,761.0,763.7,338330
2026-01-14,762.2,764.2,755.7,762.1,308751
2026-01-15,768.3,799.0,767.4,794.9,201873
2026-01-16,795.3,807.5,792.0,797.2,301482
2026-01-19,796.9,802.2,788.6,798.6,349696
2026-01-20,796.1,799.5,743.1,767.8,246901
2026-01-21,765.4,817.1,753.5,788.2,264158
2026-01-22,794.3,795.0,771.5,782.5,282480
2026-01-23,779.0,801.2,765.6,795.4,382736
2026-01-26,808.5,823.6,784.1,794.2,329889
2026-01-27,790.2,796.6,771.3,772.9,262574
2026-01-28,776.0,790.5,771.1,785.5,415044
2026-01-29,780.2,785.9,764.2,774.1,410435
2026-01-30,788.3,799.3,772.2,779.8,383687
2026-02-02,780.2,821.9,775.7,814.2,222596
2026-02-03,817.7,829.0,805.9,816.9,279055
2026-02-04,814.0,832.0,812.6,831.1,248912
2026-02-05,831.8,834.1,810.8,820.4,400743
2026-02-06,827.0,833.3,816.7,831.5,265227
2026-02-09,836.2,842.8,819.2,832.0,365012
2026-02-10,835.5,870.0,833.1,867.5,243741
2026-02-11,872.0,902.5,867.4,898.7,207166
2026-02-12,906.5,933.9,897.5,910.7,385599
2026-02-13,914.9,940.9,910.6,930.5,194764
2026-02-16,934.5,955.0,915.4,923.9,276927
2026-02-17,939.8,958.1,895.9,911.6,298897
2026-02-18,918.3,927.4,901.2,902.0,202833
2026-02-19,909.0,919.8,870.0,878.5,277218
2026-02-20,875.3,899.3,861.8,899.2,406285
2026-02-23,905.5,920.7,871.1,879.8,313129
2026-02-24,889.9,892.6,873.0,882.4,201990
2026-02-25,895.6,903.2,883.6,884.5,379482
2026-02-26,889.2,909.3,869.5,897.9,245313
2026-02-27,914.2,931.8,880.5,886.7,249073
2026-03-02,884.1,901.0,875.0,882.3,383880
2026-03-03,885.1,900.6,880.6,887.4,186742
2026-03-04,894.8,904.3,880.1,884.3,208629
2026-03-05,887.3,891.7,877.7,877.9,314722
2026-03-06,874.9,886.9,846.8,858.9,308753
2026-03-09,866.4,870.9,836.0,847.1,398712
2026-03-10,849.8,879.0,829.0,861.9,256799
2026-03-11,860.6,879.2,856.5,874.0,280021
2026-03-12,865.3,916.0,856.6,907.4,270076
2026-03-13,902.6,937.2,893.1,931.9,283859
2026-03-16,928.9,938.5,912.2,930.5,214076
2026-03-17,933.1,959.0,889.6,906.3,248853
2026-03-18,921.6,927.8,893.6,904.0,315380
2026-03-19,897.2,910.5,867.0,872.8,418320
2026-03-20,870.0,872.0,844.1,846.5,189327
2026-03-23,848.7,853.9,827.4,832.8,349782
2026-03-24,835.3,845.3,788.4,803.7,366655
2026-03-25,794.8,819.8,780.3,816.3,232001
2026-03-26,807.6,825.5,805.2,813.3,228667
2026-03-27,811.7,865.5,807.7,841.2,240707
2026-03-30,843.3,868.4,839.4,861.3,321323
2026-03-31,857.8,867.3,857.2,863.3,225057
2026-04-01,859.9,895.3,854.3,879.7,297722
2026-04-02,895.5,897.1,847.7,859.6,373114
2026-04-03,863.7,875.2,854.0,858.8,186451
2026-04-06,867.5,873.5,838.5,839.7,236746
2026-04-07,835.1,846.0,829.7,844.9,253715
2026-04-08,837.8,857.2,833.0,835.0,226871
2026-04-09,831.2,838.2,811.3,821.4,237901
2026-04-10,814.1,841.1,808.8,833.4,213476
2026-04-13,846.9,856.9,804.8,805.7,389413
2026-04-14,791.9,793.6,786.4,790.1,277053
2026-04-15,782.2,802.2,777.3,792.4,237968
2026-04-16,797.1,801.2,781.2,785.4,412027
2026-04-17,779.4,804.0,747.3,753.6,280025
2026-04-20,756.1,775.8,736.7,770.8,370521
2026-04-21,779.8,785.7,755.2,770.1,404763
2026-04-22,765.8,794.0,760.1,793.4,307030
2026-04-23,782.4,813.1,768.1,803.2,239571
2026-04-24,802.5,826.6,799.0,807.7,210423
2026-04-27,813.5,825.6,773.2,779.2,249197
2026-04-28,779.8,783.8,766.4,777.8,190641
2026-04-29,778.1,789.0,768.2,788.6,203429
2026-04-30,785.9,788.0,779.7,780.5,394859
2026-05-01,784.6,786.8,761.0,772.1,330888
2026-05-04,774.8,796.4,754.6,764.2,328645
2026-05-05,769.1,781.9,763.4,771.4,410791
2026-05-06,777.6,783.3,762.9,764.5,392776
2026-05-07,761.4,777.9,758.7,775.7,209255
